order_item_id,order_id,product_id,purchase_type,quantity,unit_price,line_total
1331,476,12,3_pack,1,4.33,4.33
1332,477,4,3_pack,1,4.33,4.33
1333,477,3,3_pack,1,4.33,4.33
1334,477,7,3_pack,1,4.33,4.33
1335,478,6,6_pack,1,4.0,4.0
1336,478,5,6_pack,1,4.0,4.0
1337,478,1,6_pack,1,4.0,4.0
1338,478,4,6_pack,1,4.0,4.0
1339,478,3,6_pack,1,4.0,4.0
1340,478,7,6_pack,1,4.0,4.0
1341,479,7,individual,1,5.0,5.0
1342,480,7,6_pack,1,4.0,4.0
1343,480,2,6_pack,1,4.0,4.0
1344,480,4,6_pack,1,4.0,4.0
1345,480,7,6_pack,1,4.0,4.0
1346,480,12,6_pack,1,4.0,4.0
1347,480,6,6_pack,1,4.0,4.0
1348,481,3,3_pack,1,4.33,4.33
1349,481,12,3_pack,1,4.33,4.33
1350,481,8,3_pack,1,4.33,4.33
1351,482,4,6_pack,1,4.0,4.0
1352,482,3,6_pack,1,4.0,4.0
1353,482,6,6_pack,1,4.0,4.0
1354,482,3,6_pack,1,4.0,4.0
1355,482,10,6_pack,1,4.0,4.0
1356,482,7,6_pack,1,4.0,4.0
1357,483,10,individual,1,5.0,5.0
1358,484,7,individual,1,5.0,5.0
1359,485,4,individual,1,5.0,5.0
1360,486,6,individual,1,5.0,5.0
1361,487,8,3_pack,1,4.33,4.33
1362,487,7,3_pack,1,4.33,4.33
1363,487,12,3_pack,1,4.33,4.33
1364,488,10,6_pack,1,4.0,4.0
1365,488,7,6_pack,1,4.0,4.0
1366,488,4,6_pack,1,4.0,4.0
1367,488,7,6_pack,1,4.0,4.0
1368,488,8,6_pack,1,4.0,4.0
1369,488,7,6_pack,1,4.0,4.0
1370,489,4,individual,1,5.0,5.0
1371,490,2,3_pack,1,4.33,4.33
1372,490,7,3_pack,1,4.33,4.33
1373,490,7,3_pack,1,4.33,4.33
1374,491,7,individual,1,5.0,5.0
1375,492,8,individual,1,5.0,5.0
1376,493,2,3_pack,1,4.33,4.33
1377,493,10,3_pack,1,4.33,4.33
1378,493,8,3_pack,1,4.33,4.33
1379,494,7,3_pack,1,4.33,4.33
1380,494,1,3_pack,1,4.33,4.33
1381,494,8,3_pack,1,4.33,4.33
1382,495,7,individual,1,5.0,5.0
1383,496,6,individual,1,5.0,5.0
1384,497,12,3_pack,1,4.33,4.33
1385,497,6,3_pack,1,4.33,4.33
1386,497,3,3_pack,1,4.33,4.33
1387,498,6,individual,1,5.0,5.0
1388,499,3,3_pack,1,4.33,4.33
1389,499,3,3_pack,1,4.33,4.33
1390,499,8,3_pack,1,4.33,4.33
1391,500,8,3_pack,1,4.33,4.33
1392,500,12,3_pack,1,4.33,4.33
1393,500,8,3_pack,1,4.33,4.33
1394,501,10,3_pack,1,4.33,4.33
1395,501,2,3_pack,1,4.33,4.33
1396,501,3,3_pack,1,4.33,4.33
1397,502,3,individual,1,5.0,5.0
1398,503,4,individual,1,5.0,5.0
1399,504,5,individual,1,5.0,5.0
1400,505,12,individual,1,5.0,5.0
1401,506,3,individual,1,5.0,5.0
1402,507,12,3_pack,1,4.33,4.33
1403,507,7,3_pack,1,4.33,4.33
1404,507,5,3_pack,1,4.33,4.33
1405,508,1,3_pack,1,4.33,4.33
1406,508,3,3_pack,1,4.33,4.33
1407,508,10,3_pack,1,4.33,4.33
1408,509,6,3_pack,1,4.33,4.33
1409,509,7,3_pack,1,4.33,4.33
1410,509,12,3_pack,1,4.33,4.33
1411,510,10,3_pack,1,4.33,4.33
1412,510,2,3_pack,1,4.33,4.33
1413,510,8,3_pack,1,4.33,4.33
1414,511,8,6_pack,1,4.0,4.0
1415,511,9,6_pack,1,4.0,4.0
1416,511,7,6_pack,1,4.0,4.0
1417,511,7,6_pack,1,4.0,4.0
1418,511,12,6_pack,1,4.0,4.0
1419,511,3,6_pack,1,4.0,4.0
1420,512,9,individual,1,5.0,5.0
1421,513,12,3_pack,1,4.33,4.33
1422,513,7,3_pack,1,4.33,4.33
1423,513,10,3_pack,1,4.33,4.33
1424,514,9,individual,1,5.0,5.0
1425,515,4,3_pack,1,4.33,4.33
1426,515,6,3_pack,1,4.33,4.33
1427,515,2,3_pack,1,4.33,4.33
1428,516,3,3_pack,1,4.33,4.33
1429,516,2,3_pack,1,4.33,4.33
1430,516,12,3_pack,1,4.33,4.33
1431,517,1,individual,1,5.0,5.0
1432,518,3,6_pack,1,4.0,4.0
1433,518,8,6_pack,1,4.0,4.0
1434,518,3,6_pack,1,4.0,4.0
1435,518,3,6_pack,1,4.0,4.0
1436,518,2,6_pack,1,4.0,4.0
1437,518,12,6_pack,1,4.0,4.0
1438,519,1,6_pack,1,4.0,4.0
1439,519,6,6_pack,1,4.0,4.0
1440,519,2,6_pack,1,4.0,4.0
1441,519,12,6_pack,1,4.0,4.0
1442,519,2,6_pack,1,4.0,4.0
1443,519,2,6_pack,1,4.0,4.0
1444,520,4,3_pack,1,4.33,4.33
1445,520,5,3_pack,1,4.33,4.33
1446,520,4,3_pack,1,4.33,4.33
1447,521,8,individual,1,5.0,5.0
1448,522,8,3_pack,1,4.33,4.33
1449,522,3,3_pack,1,4.33,4.33
1450,522,3,3_pack,1,4.33,4.33
1451,523,1,6_pack,1,4.0,4.0
1452,523,7,6_pack,1,4.0,4.0
1453,523,8,6_pack,1,4.0,4.0
1454,523,7,6_pack,1,4.0,4.0
1455,523,7,6_pack,1,4.0,4.0
1456,523,8,6_pack,1,4.0,4.0
1457,524,10,individual,1,5.0,5.0
1458,525,10,individual,1,5.0,5.0
1459,526,9,individual,1,5.0,5.0
1460,527,3,individual,1,5.0,5.0
1461,528,2,6_pack,1,4.0,4.0
1462,528,7,6_pack,1,4.0,4.0
1463,528,4,6_pack,1,4.0,4.0
1464,528,7,6_pack,1,4.0,4.0
1465,528,4,6_pack,1,4.0,4.0
1466,528,1,6_pack,1,4.0,4.0
1467,529,6,6_pack,1,4.0,4.0
1468,529,8,6_pack,1,4.0,4.0
1469,529,6,6_pack,1,4.0,4.0
1470,529,9,6_pack,1,4.0,4.0
1471,529,1,6_pack,1,4.0,4.0
1472,529,4,6_pack,1,4.0,4.0
1473,530,12,individual,1,5.0,5.0
1474,531,10,individual,1,5.0,5.0
1475,532,3,individual,1,5.0,5.0
1476,533,4,individual,1,5.0,5.0
1477,534,3,6_pack,1,4.0,4.0
1478,534,6,6_pack,1,4.0,4.0
1479,534,4,6_pack,1,4.0,4.0
1480,534,8,6_pack,1,4.0,4.0
1481,534,5,6_pack,1,4.0,4.0
1482,534,6,6_pack,1,4.0,4.0
1483,535,1,individual,1,5.0,5.0
1484,536,9,individual,1,5.0,5.0
1485,537,2,individual,1,5.0,5.0
1486,538,12,individual,1,5.0,5.0
1487,539,5,6_pack,1,4.0,4.0
1488,539,7,6_pack,1,4.0,4.0
1489,539,4,6_pack,1,4.0,4.0
1490,539,5,6_pack,1,4.0,4.0
1491,539,8,6_pack,1,4.0,4.0
1492,539,9,6_pack,1,4.0,4.0
1493,540,10,individual,1,5.0,5.0
1494,541,3,individual,1,5.0,5.0
1495,542,8,individual,1,5.0,5.0
1496,543,10,individual,1,5.0,5.0
1497,544,10,individual,1,5.0,5.0
1498,545,10,3_pack,1,4.33,4.33
1499,545,4,3_pack,1,4.33,4.33
1500,545,12,3_pack,1,4.33,4.33
1501,546,2,3_pack,1,4.33,4.33
1502,546,12,3_pack,1,4.33,4.33
1503,546,4,3_pack,1,4.33,4.33
1504,547,7,6_pack,1,4.0,4.0
1505,547,7,6_pack,1,4.0,4.0
1506,547,1,6_pack,1,4.0,4.0
1507,547,2,6_pack,1,4.0,4.0
1508,547,7,6_pack,1,4.0,4.0
1509,547,7,6_pack,1,4.0,4.0
1510,548,8,3_pack,1,4.33,4.33
1511,548,7,3_pack,1,4.33,4.33
1512,548,5,3_pack,1,4.33,4.33
1513,549,2,6_pack,1,4.0,4.0
1514,549,2,6_pack,1,4.0,4.0
1515,549,10,6_pack,1,4.0,4.0
1516,549,6,6_pack,1,4.0,4.0
1517,549,9,6_pack,1,4.0,4.0
1518,549,12,6_pack,1,4.0,4.0
1519,550,4,3_pack,1,4.33,4.33
1520,550,12,3_pack,1,4.33,4.33
1521,550,12,3_pack,1,4.33,4.33
1522,551,8,6_pack,1,4.0,4.0
1523,551,10,6_pack,1,4.0,4.0
1524,551,7,6_pack,1,4.0,4.0
1525,551,3,6_pack,1,4.0,4.0
1526,551,12,6_pack,1,4.0,4.0
1527,551,2,6_pack,1,4.0,4.0
1528,552,8,individual,1,5.0,5.0
1529,553,8,3_pack,1,4.33,4.33
1530,553,8,3_pack,1,4.33,4.33
1531,553,8,3_pack,1,4.33,4.33
1532,554,8,3_pack,1,4.33,4.33
1533,554,12,3_pack,1,4.33,4.33
1534,554,1,3_pack,1,4.33,4.33
1535,555,1,3_pack,1,4.33,4.33
1536,555,3,3_pack,1,4.33,4.33
1537,555,8,3_pack,1,4.33,4.33
1538,556,8,6_pack,1,4.0,4.0
1539,556,10,6_pack,1,4.0,4.0
1540,556,12,6_pack,1,4.0,4.0
1541,556,1,6_pack,1,4.0,4.0
1542,556,3,6_pack,1,4.0,4.0
1543,556,8,6_pack,1,4.0,4.0
1544,557,3,individual,1,5.0,5.0
1545,558,7,individual,1,5.0,5.0
1546,559,7,individual,1,5.0,5.0
1547,560,9,individual,1,5.0,5.0
1548,561,7,individual,1,5.0,5.0
1549,562,7,individual,1,5.0,5.0
1550,563,2,individual,1,5.0,5.0
1551,564,5,individual,1,5.0,5.0
1552,565,2,3_pack,1,4.33,4.33
1553,565,7,3_pack,1,4.33,4.33
1554,565,10,3_pack,1,4.33,4.33
1555,566,3,3_pack,1,4.33,4.33
1556,566,1,3_pack,1,4.33,4.33
1557,566,8,3_pack,1,4.33,4.33
1558,567,4,individual,1,5.0,5.0
1559,568,8,3_pack,1,4.33,4.33
1560,568,4,3_pack,1,4.33,4.33
1561,568,3,3_pack,1,4.33,4.33
1562,569,12,individual,1,5.0,5.0
1563,570,6,individual,1,5.0,5.0
1564,571,7,6_pack,1,4.0,4.0
1565,571,7,6_pack,1,4.0,4.0
1566,571,10,6_pack,1,4.0,4.0
1567,571,5,6_pack,1,4.0,4.0
1568,571,6,6_pack,1,4.0,4.0
1569,571,8,6_pack,1,4.0,4.0
1570,572,7,3_pack,1,4.33,4.33
1571,572,4,3_pack,1,4.33,4.33
1572,572,6,3_pack,1,4.33,4.33
1573,573,9,individual,1,5.0,5.0
1574,574,7,3_pack,1,4.33,4.33
1575,574,12,3_pack,1,4.33,4.33
1576,574,8,3_pack,1,4.33,4.33
1577,575,9,individual,1,5.0,5.0
1578,576,3,6_pack,1,4.0,4.0
1579,576,1,6_pack,1,4.0,4.0
1580,576,4,6_pack,1,4.0,4.0
1581,576,8,6_pack,1,4.0,4.0
1582,576,10,6_pack,1,4.0,4.0
1583,576,2,6_pack,1,4.0,4.0
1584,577,12,individual,1,5.0,5.0
1585,578,10,individual,1,5.0,5.0
1586,579,8,3_pack,1,4.33,4.33
1587,579,2,3_pack,1,4.33,4.33
1588,579,5,3_pack,1,4.33,4.33
1589,580,6,individual,1,5.0,5.0
1590,581,3,6_pack,1,4.0,4.0
1591,581,6,6_pack,1,4.0,4.0
1592,581,5,6_pack,1,4.0,4.0
1593,581,7,6_pack,1,4.0,4.0
1594,581,1,6_pack,1,4.0,4.0
1595,581,8,6_pack,1,4.0,4.0
1596,582,8,3_pack,1,4.33,4.33
1597,582,7,3_pack,1,4.33,4.33
1598,582,12,3_pack,1,4.33,4.33
1599,583,4,3_pack,1,4.33,4.33
1600,583,3,3_pack,1,4.33,4.33
1601,583,4,3_pack,1,4.33,4.33
1602,584,6,6_pack,1,4.0,4.0
1603,584,8,6_pack,1,4.0,4.0
1604,584,8,6_pack,1,4.0,4.0
1605,584,6,6_pack,1,4.0,4.0
1606,584,12,6_pack,1,4.0,4.0
1607,584,7,6_pack,1,4.0,4.0
1608,585,9,3_pack,1,4.33,4.33
1609,585,7,3_pack,1,4.33,4.33
1610,585,8,3_pack,1,4.33,4.33
1611,586,3,3_pack,1,4.33,4.33
1612,586,5,3_pack,1,4.33,4.33
1613,586,7,3_pack,1,4.33,4.33
1614,587,3,individual,1,5.0,5.0
1615,588,1,individual,1,5.0,5.0
1616,589,3,individual,1,5.0,5.0
1617,590,8,individual,1,5.0,5.0
1618,591,1,individual,1,5.0,5.0
1619,592,6,3_pack,1,4.33,4.33
1620,592,7,3_pack,1,4.33,4.33
1621,592,7,3_pack,1,4.33,4.33
1622,593,3,individual,1,5.0,5.0
1623,594,12,individual,1,5.0,5.0
1624,595,3,individual,1,5.0,5.0
1625,596,10,6_pack,1,4.0,4.0
1626,596,8,6_pack,1,4.0,4.0
1627,596,3,6_pack,1,4.0,4.0
1628,596,7,6_pack,1,4.0,4.0
1629,596,8,6_pack,1,4.0,4.0
1630,596,2,6_pack,1,4.0,4.0
1631,597,6,3_pack,1,4.33,4.33
1632,597,10,3_pack,1,4.33,4.33
1633,597,7,3_pack,1,4.33,4.33
1634,598,1,6_pack,1,4.0,4.0
1635,598,12,6_pack,1,4.0,4.0
1636,598,2,6_pack,1,4.0,4.0
1637,598,8,6_pack,1,4.0,4.0
1638,598,12,6_pack,1,4.0,4.0
1639,598,5,6_pack,1,4.0,4.0
1640,599,2,individual,1,5.0,5.0
1641,600,8,3_pack,1,4.33,4.33
1642,600,8,3_pack,1,4.33,4.33
1643,600,7,3_pack,1,4.33,4.33
1644,601,3,3_pack,1,4.33,4.33
1645,601,3,3_pack,1,4.33,4.33
1646,601,7,3_pack,1,4.33,4.33
1647,602,9,individual,1,5.0,5.0
1648,603,4,3_pack,1,4.33,4.33
1649,603,7,3_pack,1,4.33,4.33
1650,603,6,3_pack,1,4.33,4.33
1651,604,4,6_pack,1,4.0,4.0
1652,604,8,6_pack,1,4.0,4.0
1653,604,1,6_pack,1,4.0,4.0
1654,604,3,6_pack,1,4.0,4.0
1655,604,5,6_pack,1,4.0,4.0
1656,604,9,6_pack,1,4.0,4.0
1657,605,12,3_pack,1,4.33,4.33
1658,605,9,3_pack,1,4.33,4.33
1659,605,9,3_pack,1,4.33,4.33
1660,606,3,individual,1,5.0,5.0
1661,607,12,6_pack,1,4.0,4.0
1662,607,3,6_pack,1,4.0,4.0
1663,607,5,6_pack,1,4.0,4.0
1664,607,5,6_pack,1,4.0,4.0
1665,607,8,6_pack,1,4.0,4.0
1666,607,9,6_pack,1,4.0,4.0
1667,608,3,3_pack,1,4.33,4.33
1668,608,1,3_pack,1,4.33,4.33
1669,608,3,3_pack,1,4.33,4.33
1670,609,7,individual,1,5.0,5.0
1671,610,9,individual,1,5.0,5.0
1672,611,7,6_pack,1,4.0,4.0
1673,611,7,6_pack,1,4.0,4.0
1674,611,9,6_pack,1,4.0,4.0
1675,611,5,6_pack,1,4.0,4.0
1676,611,3,6_pack,1,4.0,4.0
1677,611,7,6_pack,1,4.0,4.0
1678,612,4,individual,1,5.0,5.0
1679,613,9,3_pack,1,4.33,4.33
1680,613,6,3_pack,1,4.33,4.33
1681,613,9,3_pack,1,4.33,4.33
1682,614,8,individual,1,5.0,5.0
1683,615,2,6_pack,1,4.0,4.0
1684,615,3,6_pack,1,4.0,4.0
1685,615,5,6_pack,1,4.0,4.0
1686,615,9,6_pack,1,4.0,4.0
1687,615,7,6_pack,1,4.0,4.0
1688,615,5,6_pack,1,4.0,4.0
1689,616,5,individual,1,5.0,5.0
1690,617,9,3_pack,1,4.33,4.33
1691,617,8,3_pack,1,4.33,4.33
1692,617,4,3_pack,1,4.33,4.33
1693,618,12,3_pack,1,4.33,4.33
1694,618,3,3_pack,1,4.33,4.33
1695,618,2,3_pack,1,4.33,4.33
1696,619,9,3_pack,1,4.33,4.33
1697,619,12,3_pack,1,4.33,4.33
1698,619,8,3_pack,1,4.33,4.33
1699,620,12,3_pack,1,4.33,4.33
1700,620,10,3_pack,1,4.33,4.33
1701,620,1,3_pack,1,4.33,4.33
1702,621,5,6_pack,1,4.0,4.0
1703,621,7,6_pack,1,4.0,4.0
1704,621,7,6_pack,1,4.0,4.0
1705,621,9,6_pack,1,4.0,4.0
1706,621,3,6_pack,1,4.0,4.0
1707,621,3,6_pack,1,4.0,4.0
1708,622,8,individual,1,5.0,5.0
1709,623,10,3_pack,1,4.33,4.33
1710,623,10,3_pack,1,4.33,4.33
1711,623,7,3_pack,1,4.33,4.33
1712,624,7,individual,1,5.0,5.0
1713,625,3,individual,1,5.0,5.0
1714,626,2,6_pack,1,4.0,4.0
1715,626,5,6_pack,1,4.0,4.0
1716,626,3,6_pack,1,4.0,4.0
1717,626,8,6_pack,1,4.0,4.0
1718,626,3,6_pack,1,4.0,4.0
1719,626,6,6_pack,1,4.0,4.0
1720,627,6,3_pack,1,4.33,4.33
1721,627,8,3_pack,1,4.33,4.33
1722,627,6,3_pack,1,4.33,4.33
1723,628,7,3_pack,1,4.33,4.33
1724,628,10,3_pack,1,4.33,4.33
1725,628,1,3_pack,1,4.33,4.33
1726,629,4,3_pack,1,4.33,4.33
1727,629,5,3_pack,1,4.33,4.33
1728,629,8,3_pack,1,4.33,4.33
1729,630,12,3_pack,1,4.33,4.33
1730,630,12,3_pack,1,4.33,4.33
1731,630,3,3_pack,1,4.33,4.33
1732,631,8,6_pack,1,4.0,4.0
1733,631,7,6_pack,1,4.0,4.0
1734,631,8,6_pack,1,4.0,4.0
1735,631,3,6_pack,1,4.0,4.0
1736,631,4,6_pack,1,4.0,4.0
1737,631,8,6_pack,1,4.0,4.0
1738,632,9,3_pack,1,4.33,4.33
1739,632,7,3_pack,1,4.33,4.33
1740,632,7,3_pack,1,4.33,4.33
1741,633,9,3_pack,1,4.33,4.33
1742,633,1,3_pack,1,4.33,4.33
1743,633,4,3_pack,1,4.33,4.33
1744,634,10,6_pack,1,4.0,4.0
1745,634,5,6_pack,1,4.0,4.0
1746,634,2,6_pack,1,4.0,4.0
1747,634,5,6_pack,1,4.0,4.0
1748,634,9,6_pack,1,4.0,4.0
1749,634,12,6_pack,1,4.0,4.0
1750,635,3,6_pack,1,4.0,4.0
1751,635,4,6_pack,1,4.0,4.0
1752,635,8,6_pack,1,4.0,4.0
1753,635,1,6_pack,1,4.0,4.0
1754,635,3,6_pack,1,4.0,4.0
1755,635,10,6_pack,1,4.0,4.0
1756,636,8,individual,1,5.0,5.0
1757,637,3,3_pack,1,4.33,4.33
1758,637,7,3_pack,1,4.33,4.33
1759,637,3,3_pack,1,4.33,4.33
1760,638,2,3_pack,1,4.33,4.33
1761,638,3,3_pack,1,4.33,4.33
1762,638,3,3_pack,1,4.33,4.33
1763,639,12,individual,1,5.0,5.0
1764,640,5,3_pack,1,4.33,4.33
1765,640,12,3_pack,1,4.33,4.33
1766,640,3,3_pack,1,4.33,4.33
1767,641,5,individual,1,5.0,5.0
1768,642,12,individual,1,5.0,5.0
1769,643,3,3_pack,1,4.33,4.33
1770,643,7,3_pack,1,4.33,4.33
1771,643,8,3_pack,1,4.33,4.33
1772,644,4,individual,1,5.0,5.0
1773,645,10,individual,1,5.0,5.0
1774,646,2,individual,1,5.0,5.0
1775,647,3,3_pack,1,4.33,4.33
1776,647,8,3_pack,1,4.33,4.33
1777,647,2,3_pack,1,4.33,4.33
1778,648,12,3_pack,1,4.33,4.33
1779,648,8,3_pack,1,4.33,4.33
1780,648,7,3_pack,1,4.33,4.33
1781,649,9,3_pack,1,4.33,4.33
1782,649,3,3_pack,1,4.33,4.33
1783,649,8,3_pack,1,4.33,4.33
1784,650,8,3_pack,1,4.33,4.33
1785,650,12,3_pack,1,4.33,4.33
1786,650,8,3_pack,1,4.33,4.33
1787,651,3,6_pack,1,4.0,4.0
1788,651,8,6_pack,1,4.0,4.0
1789,651,9,6_pack,1,4.0,4.0
1790,651,12,6_pack,1,4.0,4.0
1791,651,2,6_pack,1,4.0,4.0
1792,651,8,6_pack,1,4.0,4.0
1793,652,7,6_pack,1,4.0,4.0
1794,652,4,6_pack,1,4.0,4.0
1795,652,2,6_pack,1,4.0,4.0
1796,652,3,6_pack,1,4.0,4.0
1797,652,11,6_pack,1,4.0,4.0
1798,652,8,6_pack,1,4.0,4.0
1799,653,7,individual,1,5.0,5.0
1800,654,5,individual,1,5.0,5.0
1801,655,2,3_pack,1,4.33,4.33
1802,655,7,3_pack,1,4.33,4.33
1803,655,8,3_pack,1,4.33,4.33
1804,656,3,individual,1,5.0,5.0
1805,657,5,individual,1,5.0,5.0
1806,658,3,individual,1,5.0,5.0
1807,659,2,6_pack,1,4.0,4.0
1808,659,3,6_pack,1,4.0,4.0
1809,659,4,6_pack,1,4.0,4.0
1810,659,1,6_pack,1,4.0,4.0
1811,659,3,6_pack,1,4.0,4.0
1812,659,9,6_pack,1,4.0,4.0
1813,660,11,3_pack,1,4.33,4.33
1814,660,2,3_pack,1,4.33,4.33
1815,660,3,3_pack,1,4.33,4.33
1816,661,8,individual,1,5.0,5.0
1817,662,3,individual,1,5.0,5.0
1818,663,8,3_pack,1,4.33,4.33
1819,663,3,3_pack,1,4.33,4.33
1820,663,11,3_pack,1,4.33,4.33
1821,664,2,3_pack,1,4.33,4.33
1822,664,4,3_pack,1,4.33,4.33
1823,664,3,3_pack,1,4.33,4.33
1824,665,11,individual,1,5.0,5.0
1825,666,4,6_pack,1,4.0,4.0
1826,666,8,6_pack,1,4.0,4.0
1827,666,9,6_pack,1,4.0,4.0
1828,666,12,6_pack,1,4.0,4.0
1829,666,3,6_pack,1,4.0,4.0
1830,666,12,6_pack,1,4.0,4.0
1831,667,1,3_pack,1,4.33,4.33
1832,667,8,3_pack,1,4.33,4.33
1833,667,2,3_pack,1,4.33,4.33
1834,668,3,individual,1,5.0,5.0
1835,669,7,individual,1,5.0,5.0
1836,670,8,individual,1,5.0,5.0
1837,671,12,individual,1,5.0,5.0
1838,672,7,6_pack,1,4.0,4.0
1839,672,1,6_pack,1,4.0,4.0
1840,672,11,6_pack,1,4.0,4.0
1841,672,6,6_pack,1,4.0,4.0
1842,672,5,6_pack,1,4.0,4.0
1843,672,9,6_pack,1,4.0,4.0
1844,673,5,individual,1,5.0,5.0
1845,674,11,3_pack,1,4.33,4.33
1846,674,4,3_pack,1,4.33,4.33
1847,674,3,3_pack,1,4.33,4.33
1848,675,3,6_pack,1,4.0,4.0
1849,675,3,6_pack,1,4.0,4.0
1850,675,4,6_pack,1,4.0,4.0
1851,675,8,6_pack,1,4.0,4.0
1852,675,5,6_pack,1,4.0,4.0
1853,675,3,6_pack,1,4.0,4.0
1854,676,8,3_pack,1,4.33,4.33
1855,676,7,3_pack,1,4.33,4.33
1856,676,3,3_pack,1,4.33,4.33
1857,677,8,individual,1,5.0,5.0
1858,678,2,individual,1,5.0,5.0
1859,679,3,6_pack,1,4.0,4.0
1860,679,11,6_pack,1,4.0,4.0
1861,679,11,6_pack,1,4.0,4.0
1862,679,12,6_pack,1,4.0,4.0
1863,679,7,6_pack,1,4.0,4.0
1864,679,3,6_pack,1,4.0,4.0
1865,680,8,6_pack,1,4.0,4.0
1866,680,8,6_pack,1,4.0,4.0
1867,680,7,6_pack,1,4.0,4.0
1868,680,12,6_pack,1,4.0,4.0
1869,680,8,6_pack,1,4.0,4.0
1870,680,2,6_pack,1,4.0,4.0
1871,681,4,individual,1,5.0,5.0
1872,682,8,individual,1,5.0,5.0
1873,683,11,3_pack,1,4.33,4.33
1874,683,9,3_pack,1,4.33,4.33
1875,683,7,3_pack,1,4.33,4.33
1876,684,2,individual,1,5.0,5.0
1877,685,7,6_pack,1,4.0,4.0
1878,685,9,6_pack,1,4.0,4.0
1879,685,12,6_pack,1,4.0,4.0
1880,685,9,6_pack,1,4.0,4.0
1881,685,11,6_pack,1,4.0,4.0
1882,685,5,6_pack,1,4.0,4.0
1883,686,9,3_pack,1,4.33,4.33
1884,686,1,3_pack,1,4.33,4.33
1885,686,4,3_pack,1,4.33,4.33
1886,687,4,3_pack,1,4.33,4.33
1887,687,8,3_pack,1,4.33,4.33
1888,687,4,3_pack,1,4.33,4.33
1889,688,8,individual,1,5.0,5.0
1890,689,2,individual,1,5.0,5.0
1891,690,4,6_pack,1,4.0,4.0
1892,690,6,6_pack,1,4.0,4.0
1893,690,11,6_pack,1,4.0,4.0
1894,690,11,6_pack,1,4.0,4.0
1895,690,2,6_pack,1,4.0,4.0
1896,690,8,6_pack,1,4.0,4.0
1897,691,6,3_pack,1,4.33,4.33
1898,691,11,3_pack,1,4.33,4.33
1899,691,1,3_pack,1,4.33,4.33
1900,692,3,6_pack,1,4.0,4.0
1901,692,11,6_pack,1,4.0,4.0
1902,692,6,6_pack,1,4.0,4.0
1903,692,4,6_pack,1,4.0,4.0
1904,692,3,6_pack,1,4.0,4.0
1905,692,5,6_pack,1,4.0,4.0
1906,693,12,individual,1,5.0,5.0
1907,694,3,6_pack,1,4.0,4.0
1908,694,5,6_pack,1,4.0,4.0
1909,694,7,6_pack,1,4.0,4.0
1910,694,8,6_pack,1,4.0,4.0
1911,694,8,6_pack,1,4.0,4.0
1912,694,7,6_pack,1,4.0,4.0
1913,695,7,individual,1,5.0,5.0
1914,696,2,3_pack,1,4.33,4.33
1915,696,7,3_pack,1,4.33,4.33
1916,696,1,3_pack,1,4.33,4.33
1917,697,2,3_pack,1,4.33,4.33
1918,697,3,3_pack,1,4.33,4.33
1919,697,8,3_pack,1,4.33,4.33
1920,698,12,3_pack,1,4.33,4.33
1921,698,11,3_pack,1,4.33,4.33
1922,698,8,3_pack,1,4.33,4.33
1923,699,3,individual,1,5.0,5.0
1924,700,8,individual,1,5.0,5.0
1925,701,2,6_pack,1,4.0,4.0
1926,701,8,6_pack,1,4.0,4.0
1927,701,3,6_pack,1,4.0,4.0
1928,701,3,6_pack,1,4.0,4.0
1929,701,6,6_pack,1,4.0,4.0
1930,701,5,6_pack,1,4.0,4.0
1931,702,12,3_pack,1,4.33,4.33
1932,702,5,3_pack,1,4.33,4.33
1933,702,8,3_pack,1,4.33,4.33
1934,703,8,6_pack,1,4.0,4.0
1935,703,3,6_pack,1,4.0,4.0
1936,703,9,6_pack,1,4.0,4.0
1937,703,5,6_pack,1,4.0,4.0
1938,703,11,6_pack,1,4.0,4.0
1939,703,2,6_pack,1,4.0,4.0
1940,704,12,individual,1,5.0,5.0
1941,705,11,6_pack,1,4.0,4.0
1942,705,3,6_pack,1,4.0,4.0
1943,705,1,6_pack,1,4.0,4.0
1944,705,3,6_pack,1,4.0,4.0
1945,705,8,6_pack,1,4.0,4.0
1946,705,12,6_pack,1,4.0,4.0
1947,706,12,6_pack,1,4.0,4.0
1948,706,5,6_pack,1,4.0,4.0
1949,706,3,6_pack,1,4.0,4.0
1950,706,2,6_pack,1,4.0,4.0
1951,706,8,6_pack,1,4.0,4.0
1952,706,7,6_pack,1,4.0,4.0
1953,707,8,individual,1,5.0,5.0
1954,708,2,3_pack,1,4.33,4.33
1955,708,12,3_pack,1,4.33,4.33
1956,708,8,3_pack,1,4.33,4.33
1957,709,2,6_pack,1,4.0,4.0
1958,709,11,6_pack,1,4.0,4.0
1959,709,11,6_pack,1,4.0,4.0
1960,709,11,6_pack,1,4.0,4.0
1961,709,5,6_pack,1,4.0,4.0
1962,709,7,6_pack,1,4.0,4.0
1963,710,8,individual,1,5.0,5.0
1964,711,9,individual,1,5.0,5.0
1965,712,1,6_pack,1,4.0,4.0
1966,712,8,6_pack,1,4.0,4.0
1967,712,11,6_pack,1,4.0,4.0
1968,712,9,6_pack,1,4.0,4.0
1969,712,4,6_pack,1,4.0,4.0
1970,712,5,6_pack,1,4.0,4.0
1971,713,12,individual,1,5.0,5.0
1972,714,5,individual,1,5.0,5.0
1973,715,7,3_pack,1,4.33,4.33
1974,715,8,3_pack,1,4.33,4.33
